ProductID,Date,Zip,Units,Revenue,Country
1230,04/15/2017,T2A,1,524.9475,Canada
1230,05/15/2017,M5E,1,524.9475,Canada
1230,06/12/2017,V5T,1,524.9475,Canada
1227,03/19/2019,V7Y,1,314.9475,Canada
1227,06/18/2019,V6J,1,314.9475,Canada
1227,12/06/2019,T6E,1,320.1975,Canada
1227,05/10/2021,R3T,2,640.395,Canada
1228,02/26/2016,M7Y,1,131.1975,Canada
1228,06/27/2016,T6R,1,131.1975,Canada
1228,12/21/2016,T5G,1,131.1975,Canada
1228,05/20/2019,L5N,1,131.1975,Canada
1215,06/21/2020,V6T,1,343.8225,Canada
1215,09/27/2020,L5P,1,343.8225,Canada
1226,06/20/2021,R3V,1,551.1975,Canada
1226,06/29/2021,T6G,1,566.9475,Canada
1226,08/31/2021,M5A,1,566.9475,Canada
1230,02/23/2016,T2X,1,524.9475,Canada
1230,03/15/2016,M5E,1,524.9475,Canada
1230,06/04/2016,R3H,1,524.9475,Canada
1230,05/03/2017,M6H,1,524.9475,Canada
1230,10/08/2018,V6Z,1,472.4475,Canada
1230,01/06/2019,L5H,1,472.4475,Canada
1230,03/15/2019,H1B,3,1574.8425,Canada
1187,04/19/2021,L5N,1,456.6975,Canada
1191,07/15/2014,L5R,1,262.4475,Canada
1191,01/17/2015,T5Y,1,262.4475,Canada
1191,03/28/2015,T6G,1,262.4475,Canada
1186,11/17/2015,T1Y,1,425.1975,Canada
1186,03/20/2016,T3G,1,425.1975,Canada
1186,05/09/2016,T2X,1,425.1975,Canada
1186,05/23/2016,M4K,1,425.1975,Canada
1186,05/30/2016,V6Z,1,425.1975,Canada
1186,08/09/2016,L5N,2,850.395,Canada
1186,02/28/2017,T6T,1,425.1975,Canada
1186,08/16/2017,T2X,1,404.1975,Canada
1430,04/05/2017,K1R,1,299.145,Canada
1436,07/03/2016,V6H,1,330.645,Canada
1436,09/04/2016,T5V,1,330.645,Canada
1436,12/10/2016,K2P,1,330.645,Canada
1436,03/18/2017,M4R,1,330.645,Canada
1436,02/13/2018,R3N,1,322.77,Canada
144,04/30/2017,T3C,1,482.475,Canada
1215,04/15/2014,V6Z,1,356.9475,Canada
1215,05/15/2014,V7M,1,356.9475,Canada
1213,07/17/2015,V6Z,1,566.9475,Canada
1213,11/06/2015,M6J,1,566.9475,Canada
1213,01/16/2016,V6L,1,566.9475,Canada
1213,03/19/2016,H1B,1,566.9475,Canada
1435,02/22/2015,M5L,1,314.895,Canada
1435,08/26/2018,T5B,1,322.77,Canada
1435,05/10/2020,K2P,1,341.145,Canada
1435,05/26/2020,K1N,1,341.145,Canada
1436,09/15/2014,V6A,1,314.895,Canada
1436,06/08/2015,L5R,1,314.895,Canada
1436,12/08/2015,R3G,1,314.895,Canada
1217,05/26/2019,T5Y,1,577.4475,Canada
1217,08/02/2021,T5Y,1,587.9475,Canada
1217,09/27/2021,V6T,1,577.4475,Canada
1214,03/22/2021,T6H,1,682.4475,Canada
1215,04/11/2015,T6E,1,367.4475,Canada
1215,05/16/2015,R2C,1,367.4475,Canada
1215,08/24/2015,T6J,1,367.4475,Canada
1436,09/15/2014,L5N,1,314.895,Canada
1187,10/12/2020,L5N,1,456.6975,Canada
1187,10/27/2020,V6M,1,456.6975,Canada
1187,03/13/2021,R3V,1,451.4475,Canada
1187,05/15/2021,L4Z,1,456.6975,Canada
1187,05/17/2021,H1B,1,456.6975,Canada
1187,06/22/2021,T6G,1,456.6975,Canada
1187,07/05/2021,T6V,1,456.6975,Canada
1188,09/11/2015,T5Y,1,472.4475,Canada
1188,12/18/2015,K1R,1,472.4475,Canada
1444,09/13/2021,R3T,1,115.395,Canada
1434,03/10/2021,T2C,1,335.895,Canada
1213,02/22/2017,M4E,1,556.4475,Canada
1213,03/05/2017,T5K,1,556.4475,Canada
1213,03/13/2017,R3V,1,566.9475,Canada
1213,04/02/2017,R3E,1,556.4475,Canada
1213,04/30/2017,L5N,1,566.9475,Canada
1213,05/13/2017,R3H,1,556.4475,Canada
1232,04/18/2017,M4E,1,393.6975,Canada
1232,06/20/2017,R2G,1,393.6975,Canada
1232,03/11/2018,T2X,1,367.4475,Canada
1227,05/19/2018,R3B,1,314.9475,Canada
1227,08/26/2018,M5X,1,314.9475,Canada
1230,04/15/2014,T6G,1,519.6975,Canada
1230,01/17/2015,L5P,1,524.9475,Canada
1230,03/09/2015,V7K,1,524.9475,Canada
1230,04/11/2015,T6E,1,524.9475,Canada
1230,06/04/2016,T6E,1,524.9475,Canada
1230,06/04/2016,T6G,1,524.9475,Canada
1186,08/22/2015,L5N,1,425.1975,Canada
1184,03/21/2016,R2K,1,629.9475,Canada
1184,04/04/2016,V6L,1,629.9475,Canada
1184,05/03/2016,T3C,1,629.9475,Canada
1184,05/22/2016,V5N,1,629.9475,Canada
1184,05/24/2016,L5P,1,629.9475,Canada
1184,08/28/2016,T2X,1,629.9475,Canada
1184,05/06/2017,M5X,1,629.9475,Canada
1184,05/30/2017,M5P,1,629.9475,Canada
1185,02/15/2014,L5N,1,419.9475,Canada
1185,03/15/2014,K2P,1,419.9475,Canada
1185,04/15/2014,L5V,2,839.895,Canada
1185,04/15/2014,T6V,1,419.9475,Canada
1185,06/15/2014,T2C,1,419.9475,Canada
1185,07/15/2014,K1H,1,419.9475,Canada
1185,02/16/2015,T2X,1,419.9475,Canada
1213,06/28/2017,V5Z,1,556.4475,Canada
1213,05/30/2018,T6V,1,556.4475,Canada
1391,04/30/2019,M5R,1,141.645,Canada
1489,03/26/2016,T6V,1,267.645,Canada
1489,08/10/2016,T2C,1,267.645,Canada
1489,11/13/2018,R3H,1,267.645,Canada
1489,11/22/2019,K1A,1,262.395,Canada
1490,04/03/2015,V5W,1,262.395,Canada
1451,09/18/2017,L5R,1,385.77,Canada
1452,09/30/2017,R3X,1,385.77,Canada
1453,05/02/2020,K2P,1,396.27,Canada
1453,04/30/2021,V5V,1,396.27,Canada
1454,11/30/2020,R3H,1,409.395,Canada
1226,05/08/2021,R2G,1,556.4475,Canada
1227,06/08/2016,R2G,1,330.6975,Canada
1227,02/20/2017,L5N,1,314.9475,Canada
1227,07/01/2017,V6S,1,314.9475,Canada
1213,08/09/2015,T6G,1,566.9475,Canada
1213,04/30/2016,T6T,1,566.9475,Canada
1213,05/02/2016,M6S,1,566.9475,Canada
139,04/15/2014,T5B,1,546,Canada
1213,11/17/2020,V5V,1,503.9475,Canada
1213,01/27/2021,T2J,1,503.9475,Canada
1213,01/31/2021,M5E,1,503.9475,Canada
1213,07/17/2021,T6E,1,503.9475,Canada
1443,02/02/2017,T6R,1,107.52,Canada
1443,06/04/2019,M5X,1,112.77,Canada
1443,12/19/2020,R3G,1,112.77,Canada
1444,01/05/2018,M4V,1,110.145,Canada
1444,07/02/2019,R3N,1,112.77,Canada
1444,03/29/2021,M5L,1,112.77,Canada
1215,08/24/2015,V5W,1,367.4475,Canada
1490,12/29/2018,K1K,1,262.395,Canada
1490,11/22/2019,T1Y,1,267.645,Canada
1490,01/25/2020,L5T,1,267.645,Canada
1491,04/30/2019,L4X,1,304.395,Canada
1493,08/21/2021,M5R,1,356.895,Canada
1186,04/30/2018,M4V,1,404.1975,Canada
1186,06/02/2018,T5L,1,404.1975,Canada
1186,01/24/2020,R3E,1,377.9475,Canada
1184,03/27/2017,M6S,1,629.9475,Canada
1184,05/02/2017,M4E,1,629.9475,Canada
1185,02/15/2014,T6G,1,419.9475,Canada
1185,03/15/2014,M4P,1,419.9475,Canada
1185,12/18/2015,M5P,1,419.9475,Canada
1186,04/24/2015,R3H,1,425.1975,Canada
1186,07/17/2015,L5G,1,425.1975,Canada
1348,07/09/2018,T6E,1,309.645,Canada
1214,10/27/2021,T6G,1,682.4475,Canada
1474,02/03/2018,T5W,1,341.145,Canada
1474,09/28/2019,V7V,1,341.145,Canada
1479,05/10/2015,V6H,1,351.645,Canada
1449,12/15/2014,R3W,1,118.02,Canada
1443,03/04/2019,T6W,1,112.77,Canada
1443,11/29/2019,M6G,1,110.145,Canada
1443,05/17/2021,V5W,1,112.77,Canada
1444,01/14/2017,M6P,1,107.52,Canada
1186,05/26/2015,V6Z,1,425.1975,Canada
1186,07/05/2015,L5G,1,425.1975,Canada
1215,05/08/2017,K1N,1,356.9475,Canada
1215,05/23/2017,T3R,1,356.9475,Canada
1215,03/21/2018,V6Z,1,367.4475,Canada
1215,10/01/2018,L5N,1,341.1975,Canada
1215,11/04/2018,R3H,1,367.4475,Canada
1215,11/11/2018,L5N,1,341.1975,Canada
1215,12/03/2018,M6R,1,341.1975,Canada
1215,12/05/2018,L5N,1,341.1975,Canada
1215,04/30/2019,T6E,1,341.1975,Canada
1215,08/13/2019,M5X,1,341.1975,Canada
1215,03/30/2020,V5V,1,343.8225,Canada
1215,06/07/2020,T2X,1,341.1975,Canada
1186,07/28/2015,R3H,1,425.1975,Canada
1186,10/12/2015,V7X,2,850.395,Canada
1186,10/31/2015,L5N,1,425.1975,Canada
1187,04/27/2021,R3V,1,456.6975,Canada
1187,05/31/2021,V6C,1,451.4475,Canada
1215,08/15/2014,T6E,1,356.9475,Canada
1215,08/03/2015,V6T,1,367.4475,Canada
1215,08/03/2015,V6Z,1,367.4475,Canada
1215,02/23/2016,R3M,1,367.4475,Canada
1215,03/19/2016,T5H,1,367.4475,Canada
1215,05/07/2016,L5N,1,367.4475,Canada
1215,08/13/2016,V6T,1,367.4475,Canada
1215,09/04/2016,T2C,1,367.4475,Canada
1436,03/15/2019,L4X,1,335.895,Canada
1439,09/02/2018,T6R,1,367.395,Canada
144,12/19/2017,M5X,1,482.475,Canada
1191,06/15/2014,T5K,1,262.4475,Canada
1191,07/15/2014,V7X,1,262.4475,Canada
1191,12/15/2014,L5G,1,262.4475,Canada
1425,11/25/2016,T5B,1,304.395,Canada
1425,09/03/2017,M7Y,1,307.02,Canada
1425,09/12/2018,T6E,1,307.02,Canada
1425,06/07/2019,V6A,1,304.395,Canada
1425,08/12/2020,L5G,1,307.02,Canada
1426,05/14/2016,M4R,1,299.145,Canada
1426,12/10/2016,K2P,1,304.395,Canada
1426,08/26/2018,M6H,1,307.02,Canada
1426,08/27/2018,R3E,1,307.02,Canada
1426,06/16/2019,H1B,1,307.02,Canada
1330,03/03/2015,T6T,1,108.57,Canada
1330,03/12/2016,K1R,1,133.77,Canada
1352,09/13/2017,V6S,1,325.395,Canada
1443,12/15/2014,M4V,1,103.32,Canada
1443,07/02/2019,R3N,1,112.77,Canada
1444,12/15/2014,M4V,1,103.32,Canada
1318,04/18/2020,H1B,1,328.02,Canada
1480,11/13/2016,L5R,1,372.645,Canada
1480,02/25/2017,M6H,1,372.645,Canada
1480,12/15/2018,R3W,1,372.645,Canada
1213,07/31/2018,K1K,1,556.4475,Canada
1213,02/16/2020,L5P,1,503.9475,Canada
1201,11/10/2020,L5G,1,577.4475,Canada
1202,04/30/2016,T2X,1,619.4475,Canada
1202,05/23/2016,T6K,1,619.4475,Canada
1202,11/28/2021,R3M,1,619.4475,Canada
1203,07/15/2014,R3X,1,314.9475,Canada
1203,04/25/2016,T3C,1,320.1975,Canada
1203,06/04/2016,K1K,1,320.1975,Canada
1186,04/03/2021,R3B,1,383.1975,Canada
1215,05/04/2016,T6T,1,367.4475,Canada
1215,06/04/2016,L4X,1,367.4475,Canada
1215,12/27/2016,L5G,1,356.9475,Canada
1215,03/18/2017,T6H,1,367.4475,Canada
1215,04/09/2017,M4Y,1,356.9475,Canada
1215,05/02/2018,M4E,1,341.1975,Canada
1215,06/02/2018,T6V,1,341.1975,Canada
1215,01/05/2019,V7Y,1,341.1975,Canada
1215,03/08/2019,L5R,1,341.1975,Canada
1215,03/16/2019,T2L,1,341.1975,Canada
133,12/13/2017,R2P,1,639.975,Canada
133,08/27/2018,M7Y,1,681.975,Canada
133,09/26/2018,M6H,1,813.225,Canada
133,05/31/2021,M6G,1,813.225,Canada
1325,12/19/2020,T1Y,1,383.145,Canada
1326,09/27/2020,T6C,1,383.145,Canada
1326,12/19/2020,R3H,1,383.145,Canada
1326,02/17/2021,T2J,1,383.145,Canada
1184,05/22/2015,T3C,1,629.9475,Canada
1184,05/30/2015,R3H,1,629.9475,Canada
1184,08/30/2015,T5H,1,629.9475,Canada
1184,09/26/2015,T2C,1,629.9475,Canada
1347,11/15/2021,R3N,1,330.645,Canada
1201,04/30/2018,H3A,1,577.4475,Canada
1201,05/08/2018,T6E,1,577.4475,Canada
1201,05/22/2018,M5X,1,577.4475,Canada
1435,02/13/2018,R3N,1,322.77,Canada
1435,03/15/2019,L4X,1,335.895,Canada
1409,04/03/2015,T3R,1,98.07,Canada
1413,11/13/2018,L5R,1,391.02,Canada
1215,07/15/2019,T6E,1,341.1975,Canada
1414,10/19/2019,R3W,1,388.395,Canada
1425,12/11/2015,K1N,1,299.145,Canada
1182,09/19/2020,R3B,1,157.4475,Canada
1182,10/04/2020,T2J,1,157.4475,Canada
1182,12/16/2020,R3B,1,157.4475,Canada
1182,03/10/2021,K1H,1,157.4475,Canada
1182,05/11/2021,V6A,1,157.4475,Canada
1182,09/20/2021,K1Y,1,157.4475,Canada
1186,10/27/2020,T3G,1,383.1975,Canada
1182,03/31/2020,K1N,1,157.4475,Canada
1182,04/18/2020,M6S,1,157.4475,Canada
1182,05/24/2020,L5G,1,157.4475,Canada
1182,06/17/2020,M4E,1,157.4475,Canada
1182,09/07/2020,R2G,1,157.4475,Canada
1215,05/03/2019,T6S,1,341.1975,Canada
1495,01/09/2021,V6H,1,349.02,Canada
1489,01/12/2019,V5X,1,267.645,Canada
1489,03/10/2021,K1N,1,267.645,Canada
1490,01/15/2014,T3R,1,262.395,Canada
1490,03/18/2018,T5B,1,262.395,Canada
1490,12/15/2018,T2J,1,262.395,Canada
1227,03/20/2018,V5Z,1,314.9475,Canada
1186,11/15/2019,T6E,1,377.9475,Canada
1186,06/24/2020,T1Y,1,377.9475,Canada
1186,10/31/2020,L5R,1,383.1975,Canada
1186,11/16/2020,V6J,1,383.1975,Canada
1186,02/09/2021,M4S,1,383.1975,Canada
1186,03/28/2021,M6S,1,383.1975,Canada
1186,03/31/2021,L5N,1,383.1975,Canada
1186,05/19/2021,R3H,1,383.1975,Canada
1413,10/23/2018,L5T,1,391.02,Canada
1414,11/13/2018,L5R,1,391.02,Canada
1414,04/10/2019,R3N,1,391.02,Canada
1417,11/13/2018,K1H,1,314.895,Canada
1417,01/10/2020,V6J,1,314.895,Canada
1418,11/13/2018,K1H,1,314.895,Canada
1229,08/10/2020,V7M,1,254.5725,Canada
1229,11/28/2020,V7W,1,254.5725,Canada
1231,12/23/2019,L5P,1,761.1975,Canada
1230,07/17/2015,T6E,1,524.9475,Canada
1230,07/21/2015,V6S,1,524.9475,Canada
1426,02/24/2019,V5Z,1,307.02,Canada
1436,10/31/2017,R3H,1,330.645,Canada
1436,11/15/2019,L5T,1,341.145,Canada
144,02/25/2018,M5S,1,482.475,Canada
1343,04/14/2021,T6V,1,304.395,Canada
1191,08/23/2020,T6G,1,257.1975,Canada
1191,02/08/2021,L5N,1,265.0725,Canada
1191,05/03/2021,T6E,1,265.0725,Canada
1230,12/17/2018,M4M,1,472.4475,Canada
1215,03/11/2018,R3M,1,356.9475,Canada
1210,09/15/2014,R3M,1,577.4475,Canada
1210,08/09/2016,L5N,1,603.6975,Canada
1228,08/01/2020,T5Y,1,136.4475,Canada
1228,08/09/2020,V6R,1,131.1975,Canada
1228,03/22/2021,K1K,1,136.4475,Canada
1228,11/29/2021,K1H,1,139.0725,Canada
1229,03/13/2015,T3G,1,241.4475,Canada
1229,07/12/2015,R3T,1,241.4475,Canada
1229,10/17/2015,L5N,1,246.6975,Canada
1435,09/04/2016,T5V,1,330.645,Canada
1435,10/29/2016,V6A,1,330.645,Canada
1187,04/20/2021,K2P,1,456.6975,Canada
1187,06/02/2021,T6E,1,456.6975,Canada
1187,07/19/2021,T1Y,1,456.6975,Canada
1187,10/02/2021,R2G,1,456.6975,Canada
1188,03/15/2014,V7Y,1,472.4475,Canada
1188,04/15/2014,V5N,1,472.4475,Canada
1188,04/15/2014,V6Z,1,472.4475,Canada
1188,05/15/2014,V7X,1,472.4475,Canada
1425,10/16/2016,R3H,1,304.395,Canada
1425,12/03/2016,R3J,1,304.395,Canada
1425,06/06/2017,M4P,1,304.395,Canada
1392,03/18/2018,L5N,1,141.645,Canada
1392,01/20/2019,T1Y,1,141.645,Canada
1392,05/13/2020,R3N,1,154.77,Canada
1392,11/11/2020,T5B,1,173.145,Canada
1392,02/23/2021,M4R,1,173.145,Canada
1232,06/21/2017,K1R,1,393.6975,Canada
1232,01/02/2018,R2G,1,367.4475,Canada
1450,12/15/2014,R3W,1,118.02,Canada
1450,10/09/2016,M6S,1,144.27,Canada
1452,09/29/2015,V6A,1,367.395,Canada
1452,11/14/2016,V6T,1,367.395,Canada
1453,05/18/2020,V5M,1,396.27,Canada
1489,09/03/2017,T2J,1,262.395,Canada
1489,10/21/2017,T1Y,1,262.395,Canada
1391,03/05/2019,R3V,1,141.645,Canada
1391,04/10/2019,R3G,1,154.77,Canada
1186,05/26/2020,R3N,1,377.9475,Canada
1186,05/31/2020,L5N,1,377.9475,Canada
1186,06/13/2020,L5R,1,377.9475,Canada
1186,09/23/2020,R3Y,1,383.1975,Canada
1186,10/31/2020,M4V,1,383.1975,Canada
1186,12/09/2020,T5C,1,383.1975,Canada
1186,12/16/2020,T3B,1,383.1975,Canada
1186,04/27/2021,T2E,1,383.1975,Canada
1186,08/29/2021,L5N,1,383.1975,Canada
1186,10/02/2021,L5R,1,383.1975,Canada
1230,09/15/2014,T5B,1,519.6975,Canada
1229,10/07/2018,T2C,1,246.6975,Canada
1229,11/03/2018,R3A,1,246.6975,Canada
1229,02/03/2020,T6E,1,254.5725,Canada
1229,03/30/2020,V5V,1,254.5725,Canada
1484,11/15/2017,T1Y,1,70.77,Canada
1484,02/28/2018,R3G,1,70.77,Canada
1484,08/26/2018,V6S,1,76.02,Canada
1484,11/29/2019,T5H,1,83.895,Canada
1484,05/09/2020,T6E,1,83.895,Canada
1485,11/19/2016,T3G,1,354.27,Canada
1489,06/15/2014,V5K,1,262.395,Canada
1489,10/20/2015,T1Y,1,262.395,Canada
1489,06/15/2016,R3H,1,267.645,Canada
1231,10/27/2020,R3W,1,761.1975,Canada
1232,05/03/2016,H1B,1,393.6975,Canada
1483,11/25/2017,T6J,1,70.77,Canada
1483,12/26/2017,T5H,1,70.77,Canada
1483,01/05/2019,L5P,1,76.02,Canada
1483,03/29/2021,R3T,1,89.145,Canada
1483,10/09/2021,R3G,1,89.145,Canada
1483,11/27/2021,V6N,1,89.145,Canada
1203,09/15/2014,T2C,1,314.9475,Canada
1203,04/04/2016,L5T,1,320.1975,Canada
1203,07/12/2016,R3W,1,320.1975,Canada
1203,07/08/2017,L5G,1,320.1975,Canada
1203,05/22/2018,K1R,1,320.1975,Canada
1203,05/17/2019,R3M,1,320.1975,Canada
1203,06/29/2019,M7Y,1,320.1975,Canada
1203,06/30/2019,T2J,1,320.1975,Canada
1429,02/22/2015,T6K,1,281.82,Canada
1429,01/22/2017,T6W,1,293.895,Canada
1430,02/22/2015,T6K,1,281.82,Canada
1430,06/29/2015,K1H,1,281.82,Canada
1431,12/05/2017,V6S,1,341.145,Canada
1191,03/15/2014,T6J,1,262.4475,Canada
1191,03/15/2014,V5V,1,262.4475,Canada
1191,06/15/2014,V7Y,1,262.4475,Canada
1188,01/31/2018,T6E,2,944.895,Canada
1188,03/14/2018,M4V,1,461.9475,Canada
1188,05/27/2018,K1H,1,461.9475,Canada
1191,04/15/2014,L5N,1,262.4475,Canada
1191,07/19/2015,V7W,1,262.4475,Canada
1229,05/21/2019,L5N,1,246.6975,Canada
1229,09/02/2019,L5P,1,254.5725,Canada
141,07/29/2019,M5L,1,681.975,Canada
1414,04/14/2018,K2P,1,388.395,Canada
1186,12/18/2015,M6S,1,425.1975,Canada
1186,04/06/2016,L5N,1,425.1975,Canada
1186,05/04/2016,T6E,1,425.1975,Canada
1186,07/20/2016,T2L,1,425.1975,Canada
1186,08/23/2016,R2R,1,425.1975,Canada
1186,08/31/2016,M6G,1,425.1975,Canada
1186,10/18/2016,L5G,1,425.1975,Canada
1186,03/07/2017,V7Y,1,425.1975,Canada
1186,04/03/2017,V6M,1,404.1975,Canada
1191,08/05/2017,T5K,1,267.6975,Canada
1191,03/25/2019,T2X,1,267.6975,Canada
1191,04/15/2019,T6V,1,267.6975,Canada
1188,01/15/2014,M6G,1,472.4475,Canada
1188,03/15/2014,M6G,1,472.4475,Canada
1188,03/15/2014,T5V,1,472.4475,Canada
1188,04/15/2014,M5E,1,472.4475,Canada
1188,04/15/2014,V6H,1,472.4475,Canada
1188,05/15/2014,M5B,1,472.4475,Canada
1188,03/23/2015,R3T,1,472.4475,Canada
1188,03/29/2015,T5H,1,472.4475,Canada
1188,04/11/2015,L5P,1,472.4475,Canada
1188,11/20/2015,R2G,1,472.4475,Canada
1188,10/29/2016,L5R,1,488.1975,Canada
1188,05/06/2018,L5P,1,461.9475,Canada
1229,07/05/2016,T1Y,1,246.6975,Canada
1227,02/25/2017,T2X,1,314.9475,Canada
1227,08/29/2021,M6P,1,320.1975,Canada
1489,02/23/2019,L5H,1,262.395,Canada
1492,08/01/2018,T2C,1,304.395,Canada
1495,10/23/2021,T5W,1,351.645,Canada
1229,01/31/2018,L5P,1,246.6975,Canada
1229,08/27/2018,M4E,1,246.6975,Canada
1184,03/21/2015,R3G,1,629.9475,Canada
1184,04/03/2015,L5G,1,629.9475,Canada
1184,04/13/2015,R3V,1,629.9475,Canada
1184,05/31/2015,M5X,1,629.9475,Canada
1184,05/16/2016,M5P,1,629.9475,Canada
1184,05/21/2016,V7M,1,629.9475,Canada
1184,05/23/2016,L5P,1,629.9475,Canada
1215,02/11/2020,T6R,1,343.8225,Canada
1215,03/29/2020,T5B,1,341.1975,Canada
1215,05/31/2020,T6J,1,343.8225,Canada
1215,04/10/2021,R2C,1,343.8225,Canada
1215,05/10/2021,R2R,1,341.1975,Canada
1215,08/21/2021,V6N,1,343.8225,Canada
1215,09/19/2021,R3T,1,341.1975,Canada
1217,03/09/2019,T6H,1,577.4475,Canada
1217,06/30/2019,T6K,1,577.4475,Canada
1217,02/25/2020,R2G,1,577.4475,Canada
1217,04/26/2020,T6E,1,577.4475,Canada
1217,04/17/2021,T6G,1,577.4475,Canada
1217,07/05/2021,T6J,1,577.4475,Canada
145,08/11/2015,M5P,1,471.975,Canada
1196,04/01/2019,K1H,1,440.9475,Canada
1187,03/22/2021,R3V,1,456.6975,Canada
1187,05/26/2021,V5V,1,456.6975,Canada
1187,07/27/2021,T6J,1,456.6975,Canada
1268,07/15/2014,T6H,1,340.095,Canada
1202,04/23/2016,M6H,1,619.4475,Canada
1202,07/27/2016,R3B,1,619.4475,Canada
1202,09/03/2017,R3V,1,619.4475,Canada
1202,01/30/2019,M4V,1,619.4475,Canada
1203,10/08/2016,M5X,1,320.1975,Canada
1223,05/01/2021,K2P,1,383.1975,Canada
1223,06/14/2021,V5N,1,383.1975,Canada
1223,07/19/2021,R3H,1,383.1975,Canada
1223,08/02/2021,K1N,1,383.1975,Canada
1223,09/12/2021,L5P,1,383.1975,Canada
1184,08/27/2016,M6H,1,629.9475,Canada
1203,08/29/2017,T6E,1,320.1975,Canada
1202,05/30/2018,L5N,1,619.4475,Canada
1203,03/20/2015,R3G,1,314.9475,Canada
1203,03/26/2016,T3G,1,320.1975,Canada
1203,05/24/2016,T2X,1,320.1975,Canada
1436,10/05/2020,T6W,2,682.29,Canada
144,05/17/2017,M5S,1,482.475,Canada
1442,09/08/2021,K2P,1,398.895,Canada
1229,10/17/2020,L5T,1,257.1975,Canada
1425,08/15/2014,R3H,1,286.02,Canada
1425,01/14/2017,L5R,1,304.395,Canada
1425,01/26/2019,M6R,1,307.02,Canada
1425,02/24/2019,V5Z,1,307.02,Canada
1425,09/03/2019,R3V,1,307.02,Canada
1425,10/05/2019,L5R,1,307.02,Canada
1425,10/19/2019,L5T,1,307.02,Canada
1425,10/19/2019,R3W,1,304.395,Canada
1426,01/02/2016,M4V,1,286.02,Canada
1426,02/16/2016,V5Z,1,299.145,Canada
1426,07/23/2016,K2P,1,299.145,Canada
1426,10/16/2016,R3H,1,304.395,Canada
1426,12/03/2016,R3J,1,304.395,Canada
1426,09/16/2017,L5R,1,307.02,Canada
1188,05/15/2014,T5K,3,1417.3425,Canada
1188,06/15/2014,T2H,1,472.4475,Canada
1418,01/30/2021,M6G,1,314.895,Canada
1392,03/05/2019,R3V,1,141.645,Canada
1392,04/30/2019,M5R,1,141.645,Canada
1392,03/10/2021,V6B,1,188.895,Canada
120,07/15/2015,M7Y,1,839.475,Canada
1201,11/13/2016,L5N,1,577.4475,Canada
1201,02/11/2017,V5T,1,577.4475,Canada
1201,05/24/2017,L5N,1,577.4475,Canada
1201,08/22/2017,L5T,1,577.4475,Canada
1201,09/04/2017,T2X,1,577.4475,Canada
1201,12/16/2017,T2Y,1,577.4475,Canada
1201,04/28/2018,M5B,1,577.4475,Canada
1201,04/29/2018,T6H,1,577.4475,Canada
1201,07/22/2018,R3N,1,577.4475,Canada
1201,08/18/2018,T6H,1,577.4475,Canada
1259,06/16/2021,R2R,1,388.395,Canada
1259,08/07/2021,M6H,1,388.395,Canada
1227,04/22/2017,T2J,1,330.6975,Canada
1227,04/29/2017,M4Y,1,330.6975,Canada
1231,04/28/2019,R3B,1,761.1975,Canada
1231,05/05/2020,V6S,1,761.1975,Canada
1231,05/24/2020,R3N,1,761.1975,Canada
1231,06/17/2020,M4P,1,761.1975,Canada
1231,02/24/2021,T2X,1,761.1975,Canada
1232,04/05/2019,L5N,1,367.4475,Canada
1186,05/05/2020,T6E,1,377.9475,Canada
1186,07/26/2020,L5P,1,377.9475,Canada
1227,04/15/2014,K1A,1,314.9475,Canada
1227,04/15/2014,T6K,1,314.9475,Canada
1227,04/15/2014,V6T,1,314.9475,Canada
1227,04/15/2014,V6Z,1,314.9475,Canada
1226,09/11/2018,T6S,1,551.1975,Canada
1226,05/24/2019,V6Z,1,551.1975,Canada
1226,06/14/2019,V6T,1,551.1975,Canada
1226,09/15/2019,T2J,1,551.1975,Canada
1226,04/27/2020,V5X,1,551.1975,Canada
1454,04/30/2021,V5V,1,396.27,Canada
1227,06/08/2015,L5N,1,320.1975,Canada
1227,05/21/2016,V7P,1,330.6975,Canada
1227,03/15/2017,K1Y,1,320.1975,Canada
1227,04/09/2017,T6H,1,314.9475,Canada
1227,10/21/2017,T3R,1,314.9475,Canada
1230,04/04/2016,R3S,1,524.9475,Canada
1186,05/05/2018,V6A,1,404.1975,Canada
1230,02/15/2014,M4E,1,524.9475,Canada
1230,03/15/2014,V6T,1,519.6975,Canada
1230,04/15/2014,M4P,2,1049.895,Canada
1230,04/15/2014,T2X,1,524.9475,Canada
1186,01/23/2021,L5J,1,383.1975,Canada
1186,02/02/2021,T5J,1,383.1975,Canada
1425,10/05/2015,V7W,1,299.145,Canada
1425,05/14/2016,M4R,1,299.145,Canada
1425,09/11/2016,L5R,1,304.395,Canada
1425,11/22/2019,R3W,1,307.02,Canada
1426,12/11/2015,K1N,1,299.145,Canada
1426,09/03/2017,M7Y,1,307.02,Canada
1226,08/30/2020,T6G,1,556.4475,Canada
1226,09/26/2020,T6H,1,556.4475,Canada
1213,01/02/2018,R3V,1,566.9475,Canada
1217,04/21/2020,R3T,1,577.4475,Canada
1217,09/28/2020,R3H,1,577.4475,Canada
1217,10/18/2020,R3W,1,577.4475,Canada
1217,12/16/2020,V6A,1,577.4475,Canada
1217,01/23/2021,L5R,1,577.4475,Canada
1217,04/19/2021,T5K,1,577.4475,Canada
1425,09/18/2015,L5R,1,299.145,Canada
1425,01/02/2016,M4V,1,286.02,Canada
